Date,Origin,Destination,Airline,Price
2025-05-22,ICN,HND,아시아나항공전일본공수,477976
2025-05-23,ICN,HND,피치항공,348357
2025-05-23,ICN,HND,아시아나항공전일본공수,411700
2025-05-23,ICN,HND,대한항공일본항공,448100
2025-05-24,ICN,HND,피치항공,338629
2025-05-24,ICN,HND,아시아나항공전일본공수,436700
2025-05-24,ICN,HND,대한항공일본항공,455287
2025-05-25,ICN,HND,피치항공,416404
2025-05-25,ICN,HND,아시아나항공전일본공수,486700
2025-05-25,ICN,HND,대한항공일본항공,543100
2025-05-26,ICN,HND,아시아나항공전일본공수,386700
2025-05-26,ICN,HND,피치항공,388840
2025-05-26,ICN,HND,대한항공일본항공,488100
2025-05-27,ICN,HND,피치항공,392103
2025-05-27,ICN,HND,아시아나항공전일본공수,446700
2025-05-27,ICN,HND,대한항공일본항공,448100
2025-05-28,ICN,HND,피치항공,369420
2025-05-28,ICN,HND,아시아나항공전일본공수,436700
2025-05-28,ICN,HND,대한항공일본항공,448100
2025-05-29,ICN,HND,피치항공,319193
2025-05-29,ICN,HND,아시아나항공전일본공수,441700
2025-05-29,ICN,HND,대한항공일본항공,478100
2025-05-30,ICN,HND,피치항공,348840
2025-05-30,ICN,HND,아시아나항공전일본공수,411700
2025-05-30,ICN,HND,대한항공일본항공,413100
2025-05-31,ICN,HND,피치항공,312710
2025-05-31,ICN,HND,아시아나항공전일본공수,386700
2025-05-31,ICN,HND,대한항공일본항공,418027
2025-06-01,ICN,HND,피치항공,348840
2025-06-01,ICN,HND,아시아나항공전일본공수,386700
2025-06-01,ICN,HND,대한항공일본항공,458100
2025-06-02,ICN,HND,피치항공,385625
2025-06-02,ICN,HND,대한항공일본항공,398100
2025-06-02,ICN,HND,아시아나항공전일본공수,411700
2025-06-03,ICN,HND,피치항공,391240
2025-06-03,ICN,HND,아시아나항공전일본공수,446700
2025-06-03,ICN,HND,대한항공일본항공,448100
2025-06-04,ICN,HND,피치항공,405068
2025-06-04,ICN,HND,아시아나항공전일본공수,471700
2025-06-04,ICN,HND,대한항공일본항공,512005
2025-06-05,ICN,HND,피치항공,437473
2025-06-05,ICN,HND,아시아나항공전일본공수,555752
2025-06-05,ICN,HND,대한항공일본항공,558992
2025-06-06,ICN,HND,피치항공,377522
2025-06-06,ICN,HND,아시아나항공전일본공수,536700
2025-06-06,ICN,HND,대한항공일본항공,548100
2025-06-07,ICN,HND,피치항공,372655
2025-06-07,ICN,HND,아시아나항공전일본공수,446700
2025-06-07,ICN,HND,대한항공일본항공,473100
2025-06-08,ICN,HND,피치항공,375896
2025-06-08,ICN,HND,아시아나항공전일본공수,442327
2025-06-08,ICN,HND,대한항공일본항공,603100
2025-06-09,ICN,HND,피치항공,380756
2025-06-09,ICN,HND,아시아나항공전일본공수,461700
2025-06-09,ICN,HND,대한항공일본항공,497414
2025-06-10,ICN,HND,피치항공,380760
2025-06-10,ICN,HND,아시아나항공전일본공수,446700
2025-06-10,ICN,HND,대한항공일본항공,448100
2025-06-11,ICN,HND,피치항공,277065
2025-06-11,ICN,HND,대한항공일본항공,388100
2025-06-11,ICN,HND,아시아나항공전일본공수,436700
2025-06-12,ICN,HND,피치항공,312709
2025-06-12,ICN,HND,대한항공일본항공,418100
2025-06-12,ICN,HND,아시아나항공전일본공수,441700
2025-06-13,ICN,HND,피치항공,362933
2025-06-13,ICN,HND,대한항공일본항공,388100
2025-06-13,ICN,HND,아시아나항공전일본공수,411700
2025-06-14,ICN,HND,아시아나항공전일본공수,411700
2025-06-14,ICN,HND,피치항공,445200
2025-06-14,ICN,HND,대한항공일본항공,448100
2025-06-15,ICN,HND,피치항공,464200
2025-06-15,ICN,HND,대한항공일본항공,563100
2025-06-15,ICN,HND,아시아나항공전일본공수,576700
2025-06-16,ICN,HND,피치항공,380760
2025-06-16,ICN,HND,아시아나항공전일본공수,436700
2025-06-16,ICN,HND,대한항공일본항공,461773
2025-06-17,ICN,HND,아시아나항공전일본공수,411700
2025-06-17,ICN,HND,피치항공,412200
2025-06-17,ICN,HND,대한항공일본항공,448100
2025-06-18,ICN,HND,피치항공,325676
2025-06-18,ICN,HND,대한항공일본항공,388100
2025-06-18,ICN,HND,아시아나항공전일본공수,436700
2025-06-19,ICN,HND,피치항공,283546
2025-06-19,ICN,HND,대한항공일본항공,418100
2025-06-19,ICN,HND,아시아나항공전일본공수,441700
2025-06-20,ICN,HND,피치항공,285168
2025-06-20,ICN,HND,대한항공일본항공,388100
2025-06-20,ICN,HND,아시아나항공전일본공수,395345
2025-06-21,ICN,HND,피치항공,306480
2025-06-21,ICN,HND,아시아나항공전일본공수,386700
2025-06-21,ICN,HND,대한항공일본항공,388100
2025-06-22,ICN,HND,피치항공,375903
2025-06-22,ICN,HND,아시아나항공전일본공수,446700
2025-06-22,ICN,HND,대한항공일본항공,473100
2025-06-23,ICN,HND,대한항공일본항공,388100
2025-06-23,ICN,HND,피치항공,395347
2025-06-23,ICN,HND,아시아나항공전일본공수,486700
2025-06-24,ICN,HND,피치항공,392099
2025-06-24,ICN,HND,아시아나항공전일본공수,436700
2025-06-24,ICN,HND,대한항공일본항공,448100
2025-06-25,ICN,HND,피치항공,352840
2025-06-25,ICN,HND,대한항공일본항공,388100
2025-06-25,ICN,HND,아시아나항공전일본공수,411700
2025-06-26,ICN,HND,피치항공,345115
2025-06-26,ICN,HND,대한항공일본항공,418100
2025-06-26,ICN,HND,아시아나항공전일본공수,460153
2025-06-27,ICN,HND,피치항공,283549
2025-06-27,ICN,HND,아시아나항공전일본공수,386700
2025-06-27,ICN,HND,대한항공일본항공,398100
2025-06-28,ICN,HND,피치항공,309472
2025-06-28,ICN,HND,아시아나항공전일본공수,386700
2025-06-28,ICN,HND,대한항공일본항공,388100
2025-06-29,ICN,HND,피치항공,361321
2025-06-29,ICN,HND,아시아나항공전일본공수,436700
2025-06-29,ICN,HND,대한항공일본항공,473100
2025-06-30,ICN,HND,피치항공,379144
2025-06-30,ICN,HND,아시아나항공전일본공수,411700
2025-06-30,ICN,HND,대한항공일본항공,413100
2025-07-01,ICN,HND,피치항공,395347
2025-07-01,ICN,HND,아시아나항공전일본공수,411700
2025-07-01,ICN,HND,대한항공일본항공,448100
2025-07-02,ICN,HND,피치항공,361321
2025-07-02,ICN,HND,아시아나항공전일본공수,386700
2025-07-02,ICN,HND,대한항공일본항공,388100
2025-07-03,ICN,HND,피치항공,312710
2025-07-03,ICN,HND,대한항공일본항공,416407
2025-07-03,ICN,HND,아시아나항공전일본공수,416407
2025-07-04,ICN,HND,피치항공,325676
2025-07-04,ICN,HND,아시아나항공전일본공수,386700
2025-07-04,ICN,HND,대한항공일본항공,388100
2025-07-05,ICN,HND,피치항공,348840
2025-07-05,ICN,HND,아시아나항공전일본공수,386700
2025-07-05,ICN,HND,대한항공일본항공,388100
2025-07-06,ICN,HND,피치항공,362941
2025-07-06,ICN,HND,아시아나항공전일본공수,386700
2025-07-06,ICN,HND,대한항공일본항공,440714
2025-07-07,ICN,HND,피치항공,377515
2025-07-07,ICN,HND,아시아나항공전일본공수,386700
2025-07-07,ICN,HND,대한항공일본항공,388100
2025-07-08,ICN,HND,피치항공,384001
2025-07-08,ICN,HND,아시아나항공전일본공수,436700
2025-07-08,ICN,HND,대한항공일본항공,448100
2025-07-09,ICN,HND,피치항공,301369
2025-07-09,ICN,HND,대한항공일본항공,388100
2025-07-09,ICN,HND,아시아나항공전일본공수,411700
2025-07-10,ICN,HND,피치항공,311091
2025-07-10,ICN,HND,아시아나항공전일본공수,414788
2025-07-10,ICN,HND,대한항공일본항공,416408
