Date,Origin,Destination,Airline,Price
2025-05-15,ICN,SEA,대한항공델타항공,1115800
2025-05-15,ICN,SEA,델타항공대한항공,1115800
2025-05-16,ICN,SEA,아시아나항공,788000
2025-05-16,ICN,SEA,대한항공델타항공,815800
2025-05-16,ICN,SEA,델타항공대한항공,815800
2025-05-17,ICN,SEA,아시아나항공,788000
2025-05-17,ICN,SEA,대한항공델타항공,815800
2025-05-17,ICN,SEA,델타항공대한항공,1315800
2025-05-18,ICN,SEA,아시아나항공,788000
2025-05-18,ICN,SEA,에어캐나다아시아나항공운항사: Air Canada Express - Jazz,835400
2025-05-18,ICN,SEA,델타항공대한항공,1115800
2025-05-19,ICN,SEA,아시아나항공,788000
2025-05-19,ICN,SEA,델타항공대한항공,1190800
2025-05-19,ICN,SEA,대한항공델타항공,1315800
2025-05-20,ICN,SEA,아시아나항공,788000
2025-05-20,ICN,SEA,에어캐나다운항사: Air Canada Express - Jazz,1094300
2025-05-20,ICN,SEA,대한항공델타항공,1115800
2025-05-20,ICN,SEA,델타항공대한항공,1115800
2025-05-21,ICN,SEA,아시아나항공,788000
2025-05-21,ICN,SEA,에어캐나다운항사: Air Canada Express - Jazz,994300
2025-05-21,ICN,SEA,대한항공델타항공,1115800
2025-05-21,ICN,SEA,델타항공대한항공,1115800
2025-05-22,ICN,SEA,아시아나항공,788000
2025-05-22,ICN,SEA,대한항공델타항공,1115800
2025-05-22,ICN,SEA,델타항공대한항공,1115800
2025-05-23,ICN,SEA,아시아나항공,788000
2025-05-23,ICN,SEA,대한항공델타항공,815800
2025-05-23,ICN,SEA,델타항공대한항공,815800
2025-05-24,ICN,SEA,아시아나항공,788000
2025-05-24,ICN,SEA,대한항공델타항공,815800
2025-05-24,ICN,SEA,델타항공대한항공,815800
2025-05-25,ICN,SEA,대한항공델타항공,815800
2025-05-25,ICN,SEA,에어캐나다운항사: Air Canada Express - Jazz,1008100
2025-05-25,ICN,SEA,"대한항공, 알래스카항공",1149000
2025-05-25,ICN,SEA,아시아나항공,1313000
2025-05-25,ICN,SEA,델타항공대한항공,1315800
2025-05-26,ICN,SEA,아시아나항공,788000
2025-05-26,ICN,SEA,델타항공대한항공,1190800
2025-05-26,ICN,SEA,대한항공델타항공,1615800
2025-05-27,ICN,SEA,아시아나항공,1095500
2025-05-27,ICN,SEA,대한항공델타항공,1115800
2025-05-27,ICN,SEA,델타항공대한항공,1115800
2025-05-28,ICN,SEA,대한항공델타항공,1115800
2025-05-28,ICN,SEA,델타항공대한항공,1115800
2025-05-28,ICN,SEA,아시아나항공,1163000
2025-05-29,ICN,SEA,아시아나항공,938000
2025-05-29,ICN,SEA,대한항공델타항공,1115800
2025-05-29,ICN,SEA,델타항공대한항공,1115800
2025-05-30,ICN,SEA,대한항공델타항공,1225800
2025-05-30,ICN,SEA,아시아나항공,1238000
2025-05-30,ICN,SEA,하와이안항공알래스카항공,1275200
2025-05-30,ICN,SEA,"아시아나항공, 알래스카항공하와이안항공",1394200
2025-05-30,ICN,SEA,델타항공대한항공,1740800
2025-05-31,ICN,SEA,아시아나항공,1082000
2025-05-31,ICN,SEA,대한항공델타항공,1100800
2025-05-31,ICN,SEA,"아시아나항공, 알래스카항공",1238100
2025-05-31,ICN,SEA,델타항공대한항공,1615800
2025-06-01,ICN,SEA,아시아나항공,1313000
2025-06-01,ICN,SEA,하와이안항공알래스카항공,1385200
2025-06-01,ICN,SEA,중화항공,1538800
2025-06-01,ICN,SEA,대한항공델타항공,1715800
2025-06-02,ICN,SEA,아시아나항공,1238000
2025-06-02,ICN,SEA,하와이안항공알래스카항공,1275200
2025-06-02,ICN,SEA,델타항공대한항공,1330800
2025-06-02,ICN,SEA,"아시아나항공, 알래스카항공",1353700
2025-06-02,ICN,SEA,대한항공델타항공,1615800
2025-06-03,ICN,SEA,아시아나항공,1238000
2025-06-03,ICN,SEA,대한항공델타항공,1330800
2025-06-03,ICN,SEA,델타항공대한항공,1330800
2025-06-04,ICN,SEA,아시아나항공,1238000
2025-06-04,ICN,SEA,대한항공델타항공,1255800
2025-06-04,ICN,SEA,중화항공,1301300
2025-06-05,ICN,SEA,대한항공델타항공,1440800
2025-06-05,ICN,SEA,델타항공대한항공,1440800
2025-06-05,ICN,SEA,아시아나항공,1588000
2025-06-06,ICN,SEA,대한항공델타항공,1425800
2025-06-06,ICN,SEA,델타항공대한항공,1550800
2025-06-06,ICN,SEA,아시아나항공,1663000
2025-06-07,ICN,SEA,대한항공델타항공,1500800
2025-06-07,ICN,SEA,델타항공대한항공,1625800
2025-06-07,ICN,SEA,아시아나항공,1813000
